date,cum_dx,city,province,cityType,GDP,POP,lon,lat,hospital,bed,doctor
20200209,5.0,景德镇市,江西,地级市,878.25,162.98,117.22,29.3,31.0,7205.0,3147.0
20200124,0.0,曲靖市,云南,地级市,1941.12,604.2,103.79,25.51,113.0,24113.0,9345.0
20200125,1.0,曲靖市,云南,地级市,1941.12,604.2,103.79,25.51,113.0,24113.0,9345.0
20200126,1.0,曲靖市,云南,地级市,1941.12,604.2,103.79,25.51,113.0,24113.0,9345.0
20200127,2.0,曲靖市,云南,地级市,1941.12,604.2,103.79,25.51,113.0,24113.0,9345.0
20200128,2.0,曲靖市,云南,地级市,1941.12,604.2,103.79,25.51,113.0,24113.0,9345.0
20200129,5.0,曲靖市,云南,地级市,1941.12,604.2,103.79,25.51,113.0,24113.0,9345.0
20200130,5.0,曲靖市,云南,地级市,1941.12,604.2,103.79,25.51,113.0,24113.0,9345.0
20200131,5.0,曲靖市,云南,地级市,1941.12,604.2,103.79,25.51,113.0,24113.0,9345.0
20200201,5.0,曲靖市,云南,地级市,1941.12,604.2,103.79,25.51,113.0,24113.0,9345.0
20200202,5.0,曲靖市,云南,地级市,1941.12,604.2,103.79,25.51,113.0,24113.0,9345.0
20200203,6.0,曲靖市,云南,地级市,1941.12,604.2,103.79,25.51,113.0,24113.0,9345.0
20200204,9.0,曲靖市,云南,地级市,1941.12,604.2,103.79,25.51,113.0,24113.0,9345.0
20200205,10.0,曲靖市,云南,地级市,1941.12,604.2,103.79,25.51,113.0,24113.0,9345.0
20200206,10.0,曲靖市,云南,地级市,1941.12,604.2,103.79,25.51,113.0,24113.0,9345.0
20200207,10.0,曲靖市,云南,地级市,1941.12,604.2,103.79,25.51,113.0,24113.0,9345.0
20200208,11.0,曲靖市,云南,地级市,1941.12,604.2,103.79,25.51,113.0,24113.0,9345.0
20200209,11.0,曲靖市,云南,地级市,1941.12,604.2,103.79,25.51,113.0,24113.0,9345.0
20200124,0.0,朔州市,山西,地级市,980.2,177.6,112.43286,39.33155,63.0,6068.0,2884.0
20200125,0.0,朔州市,山西,地级市,980.2,177.6,112.43286,39.33155,63.0,6068.0,2884.0
20200126,0.0,朔州市,山西,地级市,980.2,177.6,112.43286,39.33155,63.0,6068.0,2884.0
20200127,2.0,朔州市,山西,地级市,980.2,177.6,112.43286,39.33155,63.0,6068.0,2884.0
20200128,2.0,朔州市,山西,地级市,980.2,177.6,112.43286,39.33155,63.0,6068.0,2884.0
20200129,2.0,朔州市,山西,地级市,980.2,177.6,112.43286,39.33155,63.0,6068.0,2884.0
20200130,3.0,朔州市,山西,地级市,980.2,177.6,112.43286,39.33155,63.0,6068.0,2884.0
20200131,3.0,朔州市,山西,地级市,980.2,177.6,112.43286,39.33155,63.0,6068.0,2884.0
20200201,3.0,朔州市,山西,地级市,980.2,177.6,112.43286,39.33155,63.0,6068.0,2884.0
20200202,3.0,朔州市,山西,地级市,980.2,177.6,112.43286,39.33155,63.0,6068.0,2884.0
20200203,3.0,朔州市,山西,地级市,980.2,177.6,112.43286,39.33155,63.0,6068.0,2884.0
20200204,3.0,朔州市,山西,地级市,980.2,177.6,112.43286,39.33155,63.0,6068.0,2884.0
20200205,4.0,朔州市,山西,地级市,980.2,177.6,112.43286,39.33155,63.0,6068.0,2884.0
20200206,4.0,朔州市,山西,地级市,980.2,177.6,112.43286,39.33155,63.0,6068.0,2884.0
20200207,4.0,朔州市,山西,地级市,980.2,177.6,112.43286,39.33155,63.0,6068.0,2884.0
20200208,4.0,朔州市,山西,地级市,980.2,177.6,112.43286,39.33155,63.0,6068.0,2884.0
20200209,6.0,朔州市,山西,地级市,980.2,177.6,112.43286,39.33155,63.0,6068.0,2884.0
20200124,1.0,朝阳市,辽宁,地级市,765.0,330.0,120.42,41.58,80.0,13284.0,7464.0
20200125,2.0,朝阳市,辽宁,地级市,765.0,330.0,120.42,41.58,80.0,13284.0,7464.0
20200126,2.0,朝阳市,辽宁,地级市,765.0,330.0,120.42,41.58,80.0,13284.0,7464.0
20200127,2.0,朝阳市,辽宁,地级市,765.0,330.0,120.42,41.58,80.0,13284.0,7464.0
20200128,2.0,朝阳市,辽宁,地级市,765.0,330.0,120.42,41.58,80.0,13284.0,7464.0
20200129,4.0,朝阳市,辽宁,地级市,765.0,330.0,120.42,41.58,80.0,13284.0,7464.0
20200130,4.0,朝阳市,辽宁,地级市,765.0,330.0,120.42,41.58,80.0,13284.0,7464.0
20200131,5.0,朝阳市,辽宁,地级市,765.0,330.0,120.42,41.58,80.0,13284.0,7464.0
20200201,6.0,朝阳市,辽宁,地级市,765.0,330.0,120.42,41.58,80.0,13284.0,7464.0
20200202,6.0,朝阳市,辽宁,地级市,765.0,330.0,120.42,41.58,80.0,13284.0,7464.0
20200203,6.0,朝阳市,辽宁,地级市,765.0,330.0,120.42,41.58,80.0,13284.0,7464.0
20200204,6.0,朝阳市,辽宁,地级市,765.0,330.0,120.42,41.58,80.0,13284.0,7464.0
20200205,6.0,朝阳市,辽宁,地级市,765.0,330.0,120.42,41.58,80.0,13284.0,7464.0
20200206,6.0,朝阳市,辽宁,地级市,765.0,330.0,120.42,41.58,80.0,13284.0,7464.0
20200207,6.0,朝阳市,辽宁,地级市,765.0,330.0,120.42,41.58,80.0,13284.0,7464.0
20200208,6.0,朝阳市,辽宁,地级市,765.0,330.0,120.42,41.58,80.0,13284.0,7464.0
20200209,6.0,朝阳市,辽宁,地级市,765.0,330.0,120.42,41.58,80.0,13284.0,7464.0
20200124,0.0,本溪市,辽宁,地级市,830.0,156.7,123.73,41.3,42.0,10785.0,3966.0
20200125,1.0,本溪市,辽宁,地级市,830.0,156.7,123.73,41.3,42.0,10785.0,3966.0
20200126,2.0,本溪市,辽宁,地级市,830.0,156.7,123.73,41.3,42.0,10785.0,3966.0
20200127,2.0,本溪市,辽宁,地级市,830.0,156.7,123.73,41.3,42.0,10785.0,3966.0
20200128,2.0,本溪市,辽宁,地级市,830.0,156.7,123.73,41.3,42.0,10785.0,3966.0
20200129,2.0,本溪市,辽宁,地级市,830.0,156.7,123.73,41.3,42.0,10785.0,3966.0
20200130,3.0,本溪市,辽宁,地级市,830.0,156.7,123.73,41.3,42.0,10785.0,3966.0
20200131,3.0,本溪市,辽宁,地级市,830.0,156.7,123.73,41.3,42.0,10785.0,3966.0
20200201,3.0,本溪市,辽宁,地级市,830.0,156.7,123.73,41.3,42.0,10785.0,3966.0
20200202,3.0,本溪市,辽宁,地级市,830.0,156.7,123.73,41.3,42.0,10785.0,3966.0
20200203,3.0,本溪市,辽宁,地级市,830.0,156.7,123.73,41.3,42.0,10785.0,3966.0
20200204,3.0,本溪市,辽宁,地级市,830.0,156.7,123.73,41.3,42.0,10785.0,3966.0
20200205,3.0,本溪市,辽宁,地级市,830.0,156.7,123.73,41.3,42.0,10785.0,3966.0
20200206,3.0,本溪市,辽宁,地级市,830.0,156.7,123.73,41.3,42.0,10785.0,3966.0
20200207,3.0,本溪市,辽宁,地级市,830.0,156.7,123.73,41.3,42.0,10785.0,3966.0
20200208,3.0,本溪市,辽宁,地级市,830.0,156.7,123.73,41.3,42.0,10785.0,3966.0
20200209,3.0,本溪市,辽宁,地级市,830.0,156.7,123.73,41.3,42.0,10785.0,3966.0
20200124,0.0,来宾市,广西,地级市,663.69,199.43,109.24,23.76,21.0,6046.0,3772.0
20200125,0.0,来宾市,广西,地级市,663.69,199.43,109.24,23.76,21.0,6046.0,3772.0
20200126,0.0,来宾市,广西,地级市,663.69,199.43,109.24,23.76,21.0,6046.0,3772.0
20200127,0.0,来宾市,广西,地级市,663.69,199.43,109.24,23.76,21.0,6046.0,3772.0
20200128,0.0,来宾市,广西,地级市,663.69,199.43,109.24,23.76,21.0,6046.0,3772.0
20200129,0.0,来宾市,广西,地级市,663.69,199.43,109.24,23.76,21.0,6046.0,3772.0
20200130,0.0,来宾市,广西,地级市,663.69,199.43,109.24,23.76,21.0,6046.0,3772.0
20200131,0.0,来宾市,广西,地级市,663.69,199.43,109.24,23.76,21.0,6046.0,3772.0
20200201,0.0,来宾市,广西,地级市,663.69,199.43,109.24,23.76,21.0,6046.0,3772.0
20200202,0.0,来宾市,广西,地级市,663.69,199.43,109.24,23.76,21.0,6046.0,3772.0
20200203,0.0,来宾市,广西,地级市,663.69,199.43,109.24,23.76,21.0,6046.0,3772.0
20200204,0.0,来宾市,广西,地级市,663.69,199.43,109.24,23.76,21.0,6046.0,3772.0
20200205,0.0,来宾市,广西,地级市,663.69,199.43,109.24,23.76,21.0,6046.0,3772.0
20200206,0.0,来宾市,广西,地级市,663.69,199.43,109.24,23.76,21.0,6046.0,3772.0
20200207,1.0,来宾市,广西,地级市,663.69,199.43,109.24,23.76,21.0,6046.0,3772.0
20200208,3.0,来宾市,广西,地级市,663.69,199.43,109.24,23.76,21.0,6046.0,3772.0
20200209,7.0,来宾市,广西,地级市,663.69,199.43,109.24,23.76,21.0,6046.0,3772.0
20200124,6.0,杭州市,浙江,副省级市,12556.16,918.8,120.19,30.26,302.0,70187.0,41833.0
20200125,12.0,杭州市,浙江,副省级市,12556.16,918.8,120.19,30.26,302.0,70187.0,41833.0
20200126,27.0,杭州市,浙江,副省级市,12556.16,918.8,120.19,30.26,302.0,70187.0,41833.0
20200127,27.0,杭州市,浙江,副省级市,12556.16,918.8,120.19,30.26,302.0,70187.0,41833.0
20200128,32.0,杭州市,浙江,副省级市,12556.16,918.8,120.19,30.26,302.0,70187.0,41833.0
20200129,51.0,杭州市,浙江,副省级市,12556.16,918.8,120.19,30.26,302.0,70187.0,41833.0
20200130,69.0,杭州市,浙江,副省级市,12556.16,918.8,120.19,30.26,302.0,70187.0,41833.0
20200131,85.0,杭州市,浙江,副省级市,12556.16,918.8,120.19,30.26,302.0,70187.0,41833.0
20200201,98.0,杭州市,浙江,副省级市,12556.16,918.8,120.19,30.26,302.0,70187.0,41833.0
20200202,110.0,杭州市,浙江,副省级市,12556.16,918.8,120.19,30.26,302.0,70187.0,41833.0
20200203,118.0,杭州市,浙江,副省级市,12556.16,918.8,120.19,30.26,302.0,70187.0,41833.0
20200204,132.0,杭州市,浙江,副省级市,12556.16,918.8,120.19,30.26,302.0,70187.0,41833.0
20200205,141.0,杭州市,浙江,副省级市,12556.16,918.8,120.19,30.26,302.0,70187.0,41833.0
20200206,151.0,杭州市,浙江,副省级市,12556.16,918.8,120.19,30.26,302.0,70187.0,41833.0
20200207,156.0,杭州市,浙江,副省级市,12556.16,918.8,120.19,30.26,302.0,70187.0,41833.0
20200208,162.0,杭州市,浙江,副省级市,12556.16,918.8,120.19,30.26,302.0,70187.0,41833.0
20200209,165.0,杭州市,浙江,副省级市,12556.16,918.8,120.19,30.26,302.0,70187.0,41833.0
20200124,1.0,松原市,吉林,地级市,1706.0,288.0,124.82515,45.1411,51.0,7661.0,5681.0
20200125,1.0,松原市,吉林,地级市,1706.0,288.0,124.82515,45.1411,51.0,7661.0,5681.0
20200126,1.0,松原市,吉林,地级市,1706.0,288.0,124.82515,45.1411,51.0,7661.0,5681.0
20200127,2.0,松原市,吉林,地级市,1706.0,288.0,124.82515,45.1411,51.0,7661.0,5681.0
20200128,2.0,松原市,吉林,地级市,1706.0,288.0,124.82515,45.1411,51.0,7661.0,5681.0
20200129,2.0,松原市,吉林,地级市,1706.0,288.0,124.82515,45.1411,51.0,7661.0,5681.0
20200130,2.0,松原市,吉林,地级市,1706.0,288.0,124.82515,45.1411,51.0,7661.0,5681.0
20200131,2.0,松原市,吉林,地级市,1706.0,288.0,124.82515,45.1411,51.0,7661.0,5681.0
20200201,2.0,松原市,吉林,地级市,1706.0,288.0,124.82515,45.1411,51.0,7661.0,5681.0
20200202,2.0,松原市,吉林,地级市,1706.0,288.0,124.82515,45.1411,51.0,7661.0,5681.0
20200203,2.0,松原市,吉林,地级市,1706.0,288.0,124.82515,45.1411,51.0,7661.0,5681.0
20200204,2.0,松原市,吉林,地级市,1706.0,288.0,124.82515,45.1411,51.0,7661.0,5681.0
20200205,2.0,松原市,吉林,地级市,1706.0,288.0,124.82515,45.1411,51.0,7661.0,5681.0
20200206,2.0,松原市,吉林,地级市,1706.0,288.0,124.82515,45.1411,51.0,7661.0,5681.0
20200207,2.0,松原市,吉林,地级市,1706.0,288.0,124.82515,45.1411,51.0,7661.0,5681.0
20200208,2.0,松原市,吉林,地级市,1706.0,288.0,124.82515,45.1411,51.0,7661.0,5681.0
20200209,2.0,松原市,吉林,地级市,1706.0,288.0,124.82515,45.1411,51.0,7661.0,5681.0
20200124,0.0,枣庄市,山东,地级市,2315.91,387.8,117.57,34.86,78.0,18645.0,9536.0
20200125,0.0,枣庄市,山东,地级市,2315.91,387.8,117.57,34.86,78.0,18645.0,9536.0
20200126,0.0,枣庄市,山东,地级市,2315.91,387.8,117.57,34.86,78.0,18645.0,9536.0
20200127,2.0,枣庄市,山东,地级市,2315.91,387.8,117.57,34.86,78.0,18645.0,9536.0
20200128,5.0,枣庄市,山东,地级市,2315.91,387.8,117.57,34.86,78.0,18645.0,9536.0
20200129,8.0,枣庄市,山东,地级市,2315.91,387.8,117.57,34.86,78.0,18645.0,9536.0
20200130,9.0,枣庄市,山东,地级市,2315.91,387.8,117.57,34.86,78.0,18645.0,9536.0
20200131,9.0,枣庄市,山东,地级市,2315.91,387.8,117.57,34.86,78.0,18645.0,9536.0
20200201,12.0,枣庄市,山东,地级市,2315.91,387.8,117.57,34.86,78.0,18645.0,9536.0
20200202,15.0,枣庄市,山东,地级市,2315.91,387.8,117.57,34.86,78.0,18645.0,9536.0
20200203,16.0,枣庄市,山东,地级市,2315.91,387.8,117.57,34.86,78.0,18645.0,9536.0
20200204,16.0,枣庄市,山东,地级市,2315.91,387.8,117.57,34.86,78.0,18645.0,9536.0
20200205,17.0,枣庄市,山东,地级市,2315.91,387.8,117.57,34.86,78.0,18645.0,9536.0
20200206,17.0,枣庄市,山东,地级市,2315.91,387.8,117.57,34.86,78.0,18645.0,9536.0
20200207,19.0,枣庄市,山东,地级市,2315.91,387.8,117.57,34.86,78.0,18645.0,9536.0
20200208,20.0,枣庄市,山东,地级市,2315.91,387.8,117.57,34.86,78.0,18645.0,9536.0
20200209,21.0,枣庄市,山东,地级市,2315.91,387.8,117.57,34.86,78.0,18645.0,9536.0
20200124,2.0,柳州市,广西,地级市,2755.64,375.87,109.4,24.33,65.0,17890.0,10330.0
20200125,3.0,柳州市,广西,地级市,2755.64,375.87,109.4,24.33,65.0,17890.0,10330.0
20200126,5.0,柳州市,广西,地级市,2755.64,375.87,109.4,24.33,65.0,17890.0,10330.0
20200127,6.0,柳州市,广西,地级市,2755.64,375.87,109.4,24.33,65.0,17890.0,10330.0
20200128,6.0,柳州市,广西,地级市,2755.64,375.87,109.4,24.33,65.0,17890.0,10330.0
20200129,6.0,柳州市,广西,地级市,2755.64,375.87,109.4,24.33,65.0,17890.0,10330.0
20200130,10.0,柳州市,广西,地级市,2755.64,375.87,109.4,24.33,65.0,17890.0,10330.0
20200131,11.0,柳州市,广西,地级市,2755.64,375.87,109.4,24.33,65.0,17890.0,10330.0
20200201,12.0,柳州市,广西,地级市,2755.64,375.87,109.4,24.33,65.0,17890.0,10330.0
20200202,12.0,柳州市,广西,地级市,2755.64,375.87,109.4,24.33,65.0,17890.0,10330.0
20200203,14.0,柳州市,广西,地级市,2755.64,375.87,109.4,24.33,65.0,17890.0,10330.0
20200204,15.0,柳州市,广西,地级市,2755.64,375.87,109.4,24.33,65.0,17890.0,10330.0
20200205,17.0,柳州市,广西,地级市,2755.64,375.87,109.4,24.33,65.0,17890.0,10330.0
20200206,20.0,柳州市,广西,地级市,2755.64,375.87,109.4,24.33,65.0,17890.0,10330.0
20200207,20.0,柳州市,广西,地级市,2755.64,375.87,109.4,24.33,65.0,17890.0,10330.0
20200208,20.0,柳州市,广西,地级市,2755.64,375.87,109.4,24.33,65.0,17890.0,10330.0
20200209,20.0,柳州市,广西,地级市,2755.64,375.87,109.4,24.33,65.0,17890.0,10330.0
20200124,1.0,株洲市,湖南,地级市,2580.4,396.1,113.16,27.83,190.0,25998.0,10620.0
20200125,1.0,株洲市,湖南,地级市,2580.4,396.1,113.16,27.83,190.0,25998.0,10620.0
20200126,3.0,株洲市,湖南,地级市,2580.4,396.1,113.16,27.83,190.0,25998.0,10620.0
20200127,5.0,株洲市,湖南,地级市,2580.4,396.1,113.16,27.83,190.0,25998.0,10620.0
20200128,7.0,株洲市,湖南,地级市,2580.4,396.1,113.16,27.83,190.0,25998.0,10620.0
20200129,13.0,株洲市,湖南,地级市,2580.4,396.1,113.16,27.83,190.0,25998.0,10620.0
20200130,18.0,株洲市,湖南,地级市,2580.4,396.1,113.16,27.83,190.0,25998.0,10620.0
20200131,19.0,株洲市,湖南,地级市,2580.4,396.1,113.16,27.83,190.0,25998.0,10620.0
20200201,22.0,株洲市,湖南,地级市,2580.4,396.1,113.16,27.83,190.0,25998.0,10620.0
20200202,25.0,株洲市,湖南,地级市,2580.4,396.1,113.16,27.83,190.0,25998.0,10620.0
20200203,26.0,株洲市,湖南,地级市,2580.4,396.1,113.16,27.83,190.0,25998.0,10620.0
20200204,34.0,株洲市,湖南,地级市,2580.4,396.1,113.16,27.83,190.0,25998.0,10620.0
20200205,38.0,株洲市,湖南,地级市,2580.4,396.1,113.16,27.83,190.0,25998.0,10620.0
20200206,41.0,株洲市,湖南,地级市,2580.4,396.1,113.16,27.83,190.0,25998.0,10620.0
20200207,46.0,株洲市,湖南,地级市,2580.4,396.1,113.16,27.83,190.0,25998.0,10620.0
20200208,48.0,株洲市,湖南,地级市,2580.4,396.1,113.16,27.83,190.0,25998.0,10620.0
20200209,58.0,株洲市,湖南,地级市,2580.4,396.1,113.16,27.83,190.0,25998.0,10620.0
20200124,2.0,桂林市,广西,地级市,2045.18,474.8,110.28,25.29,66.0,15738.0,11614.0
20200125,6.0,桂林市,广西,地级市,2045.18,474.8,110.28,25.29,66.0,15738.0,11614.0
20200126,11.0,桂林市,广西,地级市,2045.18,474.8,110.28,25.29,66.0,15738.0,11614.0
20200127,14.0,桂林市,广西,地级市,2045.18,474.8,110.28,25.29,66.0,15738.0,11614.0
20200128,15.0,桂林市,广西,地级市,2045.18,474.8,110.28,25.29,66.0,15738.0,11614.0
20200129,16.0,桂林市,广西,地级市,2045.18,474.8,110.28,25.29,66.0,15738.0,11614.0
20200130,18.0,桂林市,广西,地级市,2045.18,474.8,110.28,25.29,66.0,15738.0,11614.0
20200131,18.0,桂林市,广西,地级市,2045.18,474.8,110.28,25.29,66.0,15738.0,11614.0
20200201,21.0,桂林市,广西,地级市,2045.18,474.8,110.28,25.29,66.0,15738.0,11614.0
20200202,23.0,桂林市,广西,地级市,2045.18,474.8,110.28,25.29,66.0,15738.0,11614.0
20200203,24.0,桂林市,广西,地级市,2045.18,474.8,110.28,25.29,66.0,15738.0,11614.0
20200204,24.0,桂林市,广西,地级市,2045.18,474.8,110.28,25.29,66.0,15738.0,11614.0
20200205,26.0,桂林市,广西,地级市,2045.18,474.8,110.28,25.29,66.0,15738.0,11614.0
20200206,27.0,桂林市,广西,地级市,2045.18,474.8,110.28,25.29,66.0,15738.0,11614.0
20200207,28.0,桂林市,广西,地级市,2045.18,474.8,110.28,25.29,66.0,15738.0,11614.0
20200208,29.0,桂林市,广西,地级市,2045.18,474.8,110.28,25.29,66.0,15738.0,11614.0
20200209,29.0,桂林市,广西,地级市,2045.18,474.8,110.28,25.29,66.0,15738.0,11614.0
20200124,0.0,梁平区,重庆,市辖区,298.1,92.92,107.77,30.66,25.0,3762.8,2143.1
20200125,1.0,梁平区,重庆,市辖区,298.1,92.92,107.77,30.66,25.0,3762.8,2143.1
20200126,1.0,梁平区,重庆,市辖区,298.1,92.92,107.77,30.66,25.0,3762.8,2143.1
20200127,1.0,梁平区,重庆,市辖区,298.1,92.92,107.77,30.66,25.0,3762.8,2143.1
20200128,1.0,梁平区,重庆,市辖区,298.1,92.92,107.77,30.66,25.0,3762.8,2143.1
20200129,1.0,梁平区,重庆,市辖区,298.1,92.92,107.77,30.66,25.0,3762.8,2143.1
20200130,2.0,梁平区,重庆,市辖区,298.1,92.92,107.77,30.66,25.0,3762.8,2143.1
20200131,2.0,梁平区,重庆,市辖区,298.1,92.92,107.77,30.66,25.0,3762.8,2143.1
20200201,2.0,梁平区,重庆,市辖区,298.1,92.92,107.77,30.66,25.0,3762.8,2143.1
20200202,3.0,梁平区,重庆,市辖区,298.1,92.92,107.77,30.66,25.0,3762.8,2143.1
20200203,3.0,梁平区,重庆,市辖区,298.1,92.92,107.77,30.66,25.0,3762.8,2143.1
20200204,3.0,梁平区,重庆,市辖区,298.1,92.92,107.77,30.66,25.0,3762.8,2143.1
20200205,3.0,梁平区,重庆,市辖区,298.1,92.92,107.77,30.66,25.0,3762.8,2143.1
20200206,4.0,梁平区,重庆,市辖区,298.1,92.92,107.77,30.66,25.0,3762.8,2143.1
20200207,4.0,梁平区,重庆,市辖区,298.1,92.92,107.77,30.66,25.0,3762.8,2143.1
20200208,4.0,梁平区,重庆,市辖区,298.1,92.92,107.77,30.66,25.0,3762.8,2143.1
20200209,4.0,梁平区,重庆,市辖区,298.1,92.92,107.77,30.66,25.0,3762.8,2143.1
20200124,0.0,梅州市,广东,地级市,1125.82,434.08,116.1,24.55,42.0,11811.0,9548.0
20200125,0.0,梅州市,广东,地级市,1125.82,434.08,116.1,24.55,42.0,11811.0,9548.0
20200126,1.0,梅州市,广东,地级市,1125.82,434.08,116.1,24.55,42.0,11811.0,9548.0
20200127,3.0,梅州市,广东,地级市,1125.82,434.08,116.1,24.55,42.0,11811.0,9548.0
20200128,4.0,梅州市,广东,地级市,1125.82,434.08,116.1,24.55,42.0,11811.0,9548.0
20200129,4.0,梅州市,广东,地级市,1125.82,434.08,116.1,24.55,42.0,11811.0,9548.0
20200130,5.0,梅州市,广东,地级市,1125.82,434.08,116.1,24.55,42.0,11811.0,9548.0
20200131,5.0,梅州市,广东,地级市,1125.82,434.08,116.1,24.55,42.0,11811.0,9548.0
20200201,6.0,梅州市,广东,地级市,1125.82,434.08,116.1,24.55,42.0,11811.0,9548.0
20200202,7.0,梅州市,广东,地级市,1125.82,434.08,116.1,24.55,42.0,11811.0,9548.0
20200203,8.0,梅州市,广东,地级市,1125.82,434.08,116.1,24.55,42.0,11811.0,9548.0
20200204,9.0,梅州市,广东,地级市,1125.82,434.08,116.1,24.55,42.0,11811.0,9548.0
20200205,10.0,梅州市,广东,地级市,1125.82,434.08,116.1,24.55,42.0,11811.0,9548.0
20200206,12.0,梅州市,广东,地级市,1125.82,434.08,116.1,24.55,42.0,11811.0,9548.0
20200207,12.0,梅州市,广东,地级市,1125.82,434.08,116.1,24.55,42.0,11811.0,9548.0
20200208,13.0,梅州市,广东,地级市,1125.82,434.08,116.1,24.55,42.0,11811.0,9548.0
20200209,13.0,梅州市,广东,地级市,1125.82,434.08,116.1,24.55,42.0,11811.0,9548.0
20200124,1.0,梧州市,广西,地级市,1338.1,288.22,111.34,23.51,37.0,9988.0,5945.0
20200125,1.0,梧州市,广西,地级市,1338.1,288.22,111.34,23.51,37.0,9988.0,5945.0
20200126,2.0,梧州市,广西,地级市,1338.1,288.22,111.34,23.51,37.0,9988.0,5945.0
20200127,2.0,梧州市,广西,地级市,1338.1,288.22,111.34,23.51,37.0,9988.0,5945.0
20200128,4.0,梧州市,广西,地级市,1338.1,288.22,111.34,23.51,37.0,9988.0,5945.0
20200129,4.0,梧州市,广西,地级市,1338.1,288.22,111.34,23.51,37.0,9988.0,5945.0
20200130,4.0,梧州市,广西,地级市,1338.1,288.22,111.34,23.51,37.0,9988.0,5945.0
20200131,4.0,梧州市,广西,地级市,1338.1,288.22,111.34,23.51,37.0,9988.0,5945.0
20200201,5.0,梧州市,广西,地级市,1338.1,288.22,111.34,23.51,37.0,9988.0,5945.0
20200202,5.0,梧州市,广西,地级市,1338.1,288.22,111.34,23.51,37.0,9988.0,5945.0
20200203,5.0,梧州市,广西,地级市,1338.1,288.22,111.34,23.51,37.0,9988.0,5945.0
20200204,5.0,梧州市,广西,地级市,1338.1,288.22,111.34,23.51,37.0,9988.0,5945.0
20200205,5.0,梧州市,广西,地级市,1338.1,288.22,111.34,23.51,37.0,9988.0,5945.0
20200206,5.0,梧州市,广西,地级市,1338.1,288.22,111.34,23.51,37.0,9988.0,5945.0
20200207,5.0,梧州市,广西,地级市,1338.1,288.22,111.34,23.51,37.0,9988.0,5945.0
20200208,5.0,梧州市,广西,地级市,1338.1,288.22,111.34,23.51,37.0,9988.0,5945.0
20200209,5.0,梧州市,广西,地级市,1338.1,288.22,111.34,23.51,37.0,9988.0,5945.0
20200124,0.0,楚雄彝族自治州,云南,自治州,937.37,273.0,101.54,25.01,100.7,7520.9,5354.7
20200125,0.0,楚雄彝族自治州,云南,自治州,937.37,273.0,101.54,25.01,100.7,7520.9,5354.7
20200126,0.0,楚雄彝族自治州,云南,自治州,937.37,273.0,101.54,25.01,100.7,7520.9,5354.7
20200127,0.0,楚雄彝族自治州,云南,自治州,937.37,273.0,101.54,25.01,100.7,7520.9,5354.7
20200128,0.0,楚雄彝族自治州,云南,自治州,937.37,273.0,101.54,25.01,100.7,7520.9,5354.7
20200129,0.0,楚雄彝族自治州,云南,自治州,937.37,273.0,101.54,25.01,100.7,7520.9,5354.7
20200130,0.0,楚雄彝族自治州,云南,自治州,937.37,273.0,101.54,25.01,100.7,7520.9,5354.7
20200131,0.0,楚雄彝族自治州,云南,自治州,937.37,273.0,101.54,25.01,100.7,7520.9,5354.7
20200201,0.0,楚雄彝族自治州,云南,自治州,937.37,273.0,101.54,25.01,100.7,7520.9,5354.7
20200202,2.0,楚雄彝族自治州,云南,自治州,937.37,273.0,101.54,25.01,100.7,7520.9,5354.7
20200203,2.0,楚雄彝族自治州,云南,自治州,937.37,273.0,101.54,25.01,100.7,7520.9,5354.7
20200204,4.0,楚雄彝族自治州,云南,自治州,937.37,273.0,101.54,25.01,100.7,7520.9,5354.7
20200205,4.0,楚雄彝族自治州,云南,自治州,937.37,273.0,101.54,25.01,100.7,7520.9,5354.7
20200206,4.0,楚雄彝族自治州,云南,自治州,937.37,273.0,101.54,25.01,100.7,7520.9,5354.7
20200207,4.0,楚雄彝族自治州,云南,自治州,937.37,273.0,101.54,25.01,100.7,7520.9,5354.7
20200208,4.0,楚雄彝族自治州,云南,自治州,937.37,273.0,101.54,25.01,100.7,7520.9,5354.7
20200209,4.0,楚雄彝族自治州,云南,自治州,937.37,273.0,101.54,25.01,100.7,7520.9,5354.7
20200124,0.0,榆林市,陕西,地级市,3318.39,330.0,109.77,38.3,109.0,16359.0,7390.0
20200125,0.0,榆林市,陕西,地级市,3318.39,330.0,109.77,38.3,109.0,16359.0,7390.0
20200126,0.0,榆林市,陕西,地级市,3318.39,330.0,109.77,38.3,109.0,16359.0,7390.0
20200127,0.0,榆林市,陕西,地级市,3318.39,330.0,109.77,38.3,109.0,16359.0,7390.0
20200128,0.0,榆林市,陕西,地级市,3318.39,330.0,109.77,38.3,109.0,16359.0,7390.0
20200129,0.0,榆林市,陕西,地级市,3318.39,330.0,109.77,38.3,109.0,16359.0,7390.0
20200130,1.0,榆林市,陕西,地级市,3318.39,330.0,109.77,38.3,109.0,16359.0,7390.0
20200131,1.0,榆林市,陕西,地级市,3318.39,330.0,109.77,38.3,109.0,16359.0,7390.0
20200201,1.0,榆林市,陕西,地级市,3318.39,330.0,109.77,38.3,109.0,16359.0,7390.0
20200202,1.0,榆林市,陕西,地级市,3318.39,330.0,109.77,38.3,109.0,16359.0,7390.0
20200203,1.0,榆林市,陕西,地级市,3318.39,330.0,109.77,38.3,109.0,16359.0,7390.0
20200204,1.0,榆林市,陕西,地级市,3318.39,330.0,109.77,38.3,109.0,16359.0,7390.0
